no,pair_id,source_type,label,room_id,origin_room,difficulty,party,register,style,turn_count,history,response,source
25,v25_work_app_6,matched_v25,적절,work_app,work_app,-,group,formal,plain,14,"수진: 온보딩 화면 시안 2개 버전 공유드려요. A안은 3단계, B안은 스와이프형이에요
태호: 저는 B안이 나은 것 같네요. 개발 공수는 비슷합니다
나: 저도 B안에 한 표요. 다만 첫 화면 문구는 좀 다듬어야 할 듯해요
수진: 문구는 마케팅쪽 확인 받아볼게요
태호: 그리고 v3.2 브랜치에 로그인 리팩토링 올려뒀습니다. 리뷰 부탁드려요
나: 넵 오늘 중으로 볼게요
수진: 목요일 QA 일정은 확정된 건가요?
태호: 네, 목요일 오후 2시부터고 QA팀 두 분 들어오십니다
나: 그럼 수요일까지는 온보딩 플로우 머지돼야겠네요
태호: 푸시 알림 권한 요청 타이밍도 이번에 바꾸나요?
수진: 네, 첫 실행 말고 두 번째 세션에서 띄우는 걸로 기획 확정됐어요
태호: 오케이 반영하겠습니다
수진: 아 그리고 아이콘 에셋 오늘 밤에 제플린에 올려둘게요
태호: 감사합니다 ㅎㅎ",첫 화면 문구 마케팅 피드백 왔나요? 수요일 머지 전에 반영하고 싶어서요,v25
26,v25_work_app_6,misdirect_v25,부적절,work_infra,work_app,hard,group,formal,plain,14,"민규: 이전 대상 서비스 목록 시트에 정리해뒀습니다. 확인 부탁드려요
재현: 스테이징은 이번 주에 먼저 옮기고, 운영은 토요일 새벽 점검 때 진행하는 거죠?
민규: 네, 토요일 새벽 2시부터 6시까지 점검 공지 나갔습니다
나: DB 마이그레이션 리허설은 언제 하나요?
민규: 목요일 밤에 스테이징에서 한 번 돌려볼 예정입니다
재현: RDS 파라미터 그룹은 기존 값 그대로 복사하면 되나요?
민규: 타임존이랑 커넥션 수만 바꾸고 나머지는 동일하게 갑니다
나: 이전 후 DNS TTL은 미리 줄여둘게요
재현: 로드밸런서 헬스체크 경로도 새 서버 기준으로 바꿔야 해요
민규: 그건 제가 인프라 레포에 PR 올려두겠습니다
재현: 구버전 서버는 언제까지 유지하나요?
민규: 일주일 모니터링하고 문제 없으면 다음 주말에 내립니다
나: 롤백 시나리오 문서도 이따 공유드릴게요
민규: 좋습니다. 리허설 전에 다 같이 한 번 읽어보죠",첫 화면 문구 마케팅 피드백 왔나요? 수요일 머지 전에 반영하고 싶어서요,v25
27,v25_work_infra_6,matched_v25,적절,work_infra,work_infra,-,group,formal,plain,14,"민규: 이전 대상 서비스 목록 시트에 정리해뒀습니다. 확인 부탁드려요
재현: 스테이징은 이번 주에 먼저 옮기고, 운영은 토요일 새벽 점검 때 진행하는 거죠?
민규: 네, 토요일 새벽 2시부터 6시까지 점검 공지 나갔습니다
나: DB 마이그레이션 리허설은 언제 하나요?
민규: 목요일 밤에 스테이징에서 한 번 돌려볼 예정입니다
재현: RDS 파라미터 그룹은 기존 값 그대로 복사하면 되나요?
민규: 타임존이랑 커넥션 수만 바꾸고 나머지는 동일하게 갑니다
나: 이전 후 DNS TTL은 미리 줄여둘게요
재현: 로드밸런서 헬스체크 경로도 새 서버 기준으로 바꿔야 해요
민규: 그건 제가 인프라 레포에 PR 올려두겠습니다
재현: 구버전 서버는 언제까지 유지하나요?
민규: 일주일 모니터링하고 문제 없으면 다음 주말에 내립니다
나: 롤백 시나리오 문서도 이따 공유드릴게요
민규: 좋습니다. 리허설 전에 다 같이 한 번 읽어보죠",점검 공지에 앱 푸시도 나가나요? 고객센터 쪽에 미리 공유해두면 좋을 것 같아요,v25
28,v25_work_infra_6,misdirect_v25,부적절,work_app,work_infra,hard,group,formal,plain,14,"수진: 온보딩 화면 시안 2개 버전 공유드려요. A안은 3단계, B안은 스와이프형이에요
태호: 저는 B안이 나은 것 같네요. 개발 공수는 비슷합니다
나: 저도 B안에 한 표요. 다만 첫 화면 문구는 좀 다듬어야 할 듯해요
수진: 문구는 마케팅쪽 확인 받아볼게요
태호: 그리고 v3.2 브랜치에 로그인 리팩토링 올려뒀습니다. 리뷰 부탁드려요
나: 넵 오늘 중으로 볼게요
수진: 목요일 QA 일정은 확정된 건가요?
태호: 네, 목요일 오후 2시부터고 QA팀 두 분 들어오십니다
나: 그럼 수요일까지는 온보딩 플로우 머지돼야겠네요
태호: 푸시 알림 권한 요청 타이밍도 이번에 바꾸나요?
수진: 네, 첫 실행 말고 두 번째 세션에서 띄우는 걸로 기획 확정됐어요
태호: 오케이 반영하겠습니다
수진: 아 그리고 아이콘 에셋 오늘 밤에 제플린에 올려둘게요
태호: 감사합니다 ㅎㅎ",점검 공지에 앱 푸시도 나가나요? 고객센터 쪽에 미리 공유해두면 좋을 것 같아요,v25
29,v25_mkt_0,matched_v25,적절,mkt,mkt,-,1:1,formal,plain,11,"다연: 인플루언서 리스트 1차로 추려서 시트에 올렸어요
나: 오 빠르네요. 뷰티 쪽 비중이 좀 높던데 의도한 거예요?
다연: 네, 초반엔 뷰티 위주로 가고 2주차에 라이프스타일로 확장하려고요
나: 금요일 라이브 커머스 리허설은 몇 시예요?
다연: 오후 4시요. 스튜디오는 예약해뒀어요
다연: 아 그리고 예산 300에서 320으로 늘었어요. 팀장님 컨펌 받았습니다
나: 잘됐네요. 그럼 마이크로 인플루언서 두 명 더 추가할까요?
다연: 좋아요. 후보 있으면 시트에 넣어주세요
나: 넵. 협찬 가이드 문서도 오늘 초안 공유할게요
다연: 라이브 때 쓸 샘플은 내일 창고에서 도착 예정이에요
다연: 대본은 제가 목요일까지 정리할게요",협찬 가이드 초안 올렸어요. 해시태그 필수 문구만 다연님이 한 번 봐주세요,v25
30,v25_mkt_0,misdirect_v25,부적절,hire,mkt,hard,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",협찬 가이드 초안 올렸어요. 해시태그 필수 문구만 다연님이 한 번 봐주세요,v25
31,v25_hire_0,matched_v25,적절,hire,hire,-,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",뒤 6명 스크리닝 끝냈어요. 두 분은 과제 없이 바로 면접 가도 될 것 같아요,v25
32,v25_hire_0,misdirect_v25,부적절,mkt,hire,hard,1:1,formal,plain,11,"다연: 인플루언서 리스트 1차로 추려서 시트에 올렸어요
나: 오 빠르네요. 뷰티 쪽 비중이 좀 높던데 의도한 거예요?
다연: 네, 초반엔 뷰티 위주로 가고 2주차에 라이프스타일로 확장하려고요
나: 금요일 라이브 커머스 리허설은 몇 시예요?
다연: 오후 4시요. 스튜디오는 예약해뒀어요
다연: 아 그리고 예산 300에서 320으로 늘었어요. 팀장님 컨펌 받았습니다
나: 잘됐네요. 그럼 마이크로 인플루언서 두 명 더 추가할까요?
다연: 좋아요. 후보 있으면 시트에 넣어주세요
나: 넵. 협찬 가이드 문서도 오늘 초안 공유할게요
다연: 라이브 때 쓸 샘플은 내일 창고에서 도착 예정이에요
다연: 대본은 제가 목요일까지 정리할게요",뒤 6명 스크리닝 끝냈어요. 두 분은 과제 없이 바로 면접 가도 될 것 같아요,v25
33,v25_mkt_1,matched_v25,적절,mkt,mkt,-,1:1,formal,plain,11,"다연: 인플루언서 리스트 1차로 추려서 시트에 올렸어요
나: 오 빠르네요. 뷰티 쪽 비중이 좀 높던데 의도한 거예요?
다연: 네, 초반엔 뷰티 위주로 가고 2주차에 라이프스타일로 확장하려고요
나: 금요일 라이브 커머스 리허설은 몇 시예요?
다연: 오후 4시요. 스튜디오는 예약해뒀어요
다연: 아 그리고 예산 300에서 320으로 늘었어요. 팀장님 컨펌 받았습니다
나: 잘됐네요. 그럼 마이크로 인플루언서 두 명 더 추가할까요?
다연: 좋아요. 후보 있으면 시트에 넣어주세요
나: 넵. 협찬 가이드 문서도 오늘 초안 공유할게요
다연: 라이브 때 쓸 샘플은 내일 창고에서 도착 예정이에요
다연: 대본은 제가 목요일까지 정리할게요",마이크로 후보 두 명 시트에 추가했어요. 팔로워는 적은데 참여율이 좋아요,v25
34,v25_mkt_1,misdirect_v25,부적절,hire,mkt,hard,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",마이크로 후보 두 명 시트에 추가했어요. 팔로워는 적은데 참여율이 좋아요,v25
35,v25_hire_1,matched_v25,적절,hire,hire,-,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",평가 기준표 초안 공유드려요. 코드 품질 배점을 40으로 올려봤어요,v25
36,v25_hire_1,misdirect_v25,부적절,mkt,hire,hard,1:1,formal,plain,11,"다연: 인플루언서 리스트 1차로 추려서 시트에 올렸어요
나: 오 빠르네요. 뷰티 쪽 비중이 좀 높던데 의도한 거예요?
다연: 네, 초반엔 뷰티 위주로 가고 2주차에 라이프스타일로 확장하려고요
나: 금요일 라이브 커머스 리허설은 몇 시예요?
다연: 오후 4시요. 스튜디오는 예약해뒀어요
다연: 아 그리고 예산 300에서 320으로 늘었어요. 팀장님 컨펌 받았습니다
나: 잘됐네요. 그럼 마이크로 인플루언서 두 명 더 추가할까요?
다연: 좋아요. 후보 있으면 시트에 넣어주세요
나: 넵. 협찬 가이드 문서도 오늘 초안 공유할게요
다연: 라이브 때 쓸 샘플은 내일 창고에서 도착 예정이에요
다연: 대본은 제가 목요일까지 정리할게요",평가 기준표 초안 공유드려요. 코드 품질 배점을 40으로 올려봤어요,v25
37,v25_mkt_2,matched_v25,적절,mkt,mkt,-,1:1,formal,plain,11,"다연: 인플루언서 리스트 1차로 추려서 시트에 올렸어요
나: 오 빠르네요. 뷰티 쪽 비중이 좀 높던데 의도한 거예요?
다연: 네, 초반엔 뷰티 위주로 가고 2주차에 라이프스타일로 확장하려고요
나: 금요일 라이브 커머스 리허설은 몇 시예요?
다연: 오후 4시요. 스튜디오는 예약해뒀어요
다연: 아 그리고 예산 300에서 320으로 늘었어요. 팀장님 컨펌 받았습니다
나: 잘됐네요. 그럼 마이크로 인플루언서 두 명 더 추가할까요?
다연: 좋아요. 후보 있으면 시트에 넣어주세요
나: 넵. 협찬 가이드 문서도 오늘 초안 공유할게요
다연: 라이브 때 쓸 샘플은 내일 창고에서 도착 예정이에요
다연: 대본은 제가 목요일까지 정리할게요",금요일 리허설 전에 샘플 상태 같이 확인해요. 배송 오면 알려주세요,v25
38,v25_mkt_2,misdirect_v25,부적절,hire,mkt,hard,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",금요일 리허설 전에 샘플 상태 같이 확인해요. 배송 오면 알려주세요,v25
39,v25_hire_2,matched_v25,적절,hire,hire,-,1:1,formal,plain,11,"선배: 이번 백엔드 포지션 서류 12명 들어왔어요
나: 생각보다 많네요. 1차 스크리닝 나눠서 할까요?
선배: 좋아요. 제가 앞 6명 볼게요
나: 그럼 저는 뒤 6명 보고 내일까지 코멘트 남길게요
선배: 과제 평가 기준표도 이번에 손보면 좋겠어요. 지난번엔 채점 편차가 컸어서
나: 항목별 배점을 더 잘게 나누는 방향으로 초안 잡아볼게요
선배: 수요일 2시 면접은 확정됐고, 면접관은 저랑 팀장님이에요
나: 회의실은 제가 예약해둘게요
선배: 지원자 한 분이 일정 변경을 요청했는데, 목요일 오전 가능한지 물어봐줄래요?
나: 넵, 메일 보내고 결과 공유드릴게요
선배: 고마워요. 채용 채널별 유입도 이번 주에 한 번 정리해봐요",지원자분 목요일 오전 가능하다고 답 왔어요. 10시로 잡을까요?,v25
